,Modelo,Hora,Error
26375,EnhancedFAN,17,0.09010781919319089
26376,EnhancedFAN,18,1.0906192826198826
26377,EnhancedFAN,19,0.298775881902712
26378,EnhancedFAN,20,0.42976974199085394
26379,EnhancedFAN,21,0.8847855028240084
26380,EnhancedFAN,22,0.6844518981965307
26381,EnhancedFAN,23,0.03275467506057972
26382,EnhancedFAN,0,0.4471547049168795
26383,EnhancedFAN,1,0.10918639022762877
26384,EnhancedFAN,2,0.03949392615998637
26385,EnhancedFAN,3,0.05317013679623206
26386,EnhancedFAN,4,0.00046242132508111933
26387,EnhancedFAN,5,0.01472834575030324
26388,EnhancedFAN,6,0.007725021423870659
26389,EnhancedFAN,7,0.5745229419436524
26390,EnhancedFAN,8,0.30500508361318057
26391,EnhancedFAN,9,0.2875224391795801
26392,EnhancedFAN,10,0.14754220022487075
26393,EnhancedFAN,11,0.005906466273845501
26394,EnhancedFAN,12,0.10821469243686188
26395,EnhancedFAN,13,0.11471156546535854
26396,EnhancedFAN,14,0.8249724904621731
26397,EnhancedFAN,15,0.2601119687055886
26398,EnhancedFAN,16,0.48951208518015576
26399,EnhancedFAN,17,0.8808225920468523
26400,EnhancedFAN,18,0.22917982002139925
26401,EnhancedFAN,19,0.06761223441792596
26402,EnhancedFAN,20,0.06967428704495049
26403,EnhancedFAN,21,0.628408459188674
26404,EnhancedFAN,22,1.0651121756334612
26405,EnhancedFAN,23,0.015984166130735833
26406,EnhancedFAN,0,0.24430570152237951
26407,EnhancedFAN,1,0.1273528318667786
26408,EnhancedFAN,2,0.5128837451462416
26409,EnhancedFAN,3,0.0052262938118242674
26410,EnhancedFAN,4,0.029755839451771404
26411,EnhancedFAN,5,0.05230771436182435
26412,EnhancedFAN,6,0.10289556787718412
26413,EnhancedFAN,7,0.9425533069552139
26414,EnhancedFAN,8,0.28751327071065624
26415,EnhancedFAN,9,0.08167378727423036
26416,EnhancedFAN,10,0.3178064117591408
26417,EnhancedFAN,11,0.502977677561716
26418,EnhancedFAN,12,0.3225582772829475
26419,EnhancedFAN,13,0.1994391991619402
26420,EnhancedFAN,14,0.39289229430252226
26421,EnhancedFAN,15,0.4309855769192429
26422,EnhancedFAN,16,0.5587739243861648
26423,EnhancedFAN,17,0.2617526448974816
26424,EnhancedFAN,18,0.14078594481391382
26425,EnhancedFAN,19,1.253208379585107
26426,EnhancedFAN,20,1.1134083650108124
26427,EnhancedFAN,21,0.10547427971958023
26428,EnhancedFAN,22,1.4463740538859382
26429,EnhancedFAN,23,0.02763439167068693
26430,EnhancedFAN,0,0.3406998587785255
26431,EnhancedFAN,1,0.26040791835364063
26432,EnhancedFAN,2,0.026026138276601607
26433,EnhancedFAN,3,0.01643991766120001
26434,EnhancedFAN,4,0.0630064114100145
26435,EnhancedFAN,5,0.06971394600355107
26436,EnhancedFAN,6,0.15986273012911356
26437,EnhancedFAN,7,0.06735850237096486
26438,EnhancedFAN,8,0.16448068003632832
26439,EnhancedFAN,9,0.2490269699464056
26440,EnhancedFAN,10,1.0430004405368027
26441,EnhancedFAN,11,1.5941733443760389
26442,EnhancedFAN,12,0.9722949139581323
26443,EnhancedFAN,13,0.5928684352520754
26444,EnhancedFAN,14,0.050640865389457
26445,EnhancedFAN,15,0.36678587861778555
26446,EnhancedFAN,16,0.48760630963898777
26447,EnhancedFAN,17,0.4773403430019799
26448,EnhancedFAN,18,0.631720528608607
26449,EnhancedFAN,19,0.5486694587300982
26450,EnhancedFAN,20,0.2561032688888658
26451,EnhancedFAN,21,0.6228568446452103
26452,EnhancedFAN,22,0.7022740874817088
26453,EnhancedFAN,23,0.07794960317193045
26454,EnhancedFAN,0,0.09256187717175957
26455,EnhancedFAN,1,0.08009227968992727
26456,EnhancedFAN,2,0.024438020865864885
26457,EnhancedFAN,3,0.02465022827740926
26458,EnhancedFAN,4,0.028473799648944365
26459,EnhancedFAN,5,0.40992545721238616
26460,EnhancedFAN,6,0.04295283767159308
26461,EnhancedFAN,7,0.2938772542448098
26462,EnhancedFAN,8,0.4533941411973095
26463,EnhancedFAN,9,0.04362469454552076
26464,EnhancedFAN,10,0.28337493967088623
26465,EnhancedFAN,11,0.25451877955322266
26466,EnhancedFAN,12,0.7396025841954589
26467,EnhancedFAN,13,0.48943683177316033
26468,EnhancedFAN,14,0.0980982997754366
26469,EnhancedFAN,15,0.07932996414295501
26470,EnhancedFAN,16,0.17626317539939462
26471,EnhancedFAN,17,0.3302159477737645
26472,EnhancedFAN,18,0.1877406692502861
26473,EnhancedFAN,19,0.21903109784600705
26474,EnhancedFAN,20,0.040646487991790714
26475,EnhancedFAN,21,0.47204789762076915
26476,EnhancedFAN,22,0.83931541403484
26477,EnhancedFAN,23,0.06299175252074685
26478,EnhancedFAN,0,0.100898254235671
26479,EnhancedFAN,1,0.03195248733479927
26480,EnhancedFAN,2,0.035103882002095466
26481,EnhancedFAN,3,0.02707065076824
26482,EnhancedFAN,4,0.03936140980100644
26483,EnhancedFAN,5,0.013910806169580625
26484,EnhancedFAN,6,0.46098061612820573
26485,EnhancedFAN,7,0.9801603408886617
26486,EnhancedFAN,8,0.29844629676692214
26487,EnhancedFAN,9,0.5333249865376104
26488,EnhancedFAN,10,0.914220765693758
26489,EnhancedFAN,11,0.05059337058822977
26490,EnhancedFAN,12,0.6482555324876681
26491,EnhancedFAN,13,0.9242670622119578
26492,EnhancedFAN,14,0.5948112037184141
26493,EnhancedFAN,15,0.2407100225739054
26494,EnhancedFAN,16,0.11766157364664243
26495,EnhancedFAN,17,1.021799895333893
26496,EnhancedFAN,18,0.2868641217888306
26497,EnhancedFAN,19,0.05495345730696277
26498,EnhancedFAN,20,0.6410863728132634
26499,EnhancedFAN,21,0.2237282857128453
26500,EnhancedFAN,22,0.006096072343391823
26501,EnhancedFAN,23,0.11363477676480516
26502,EnhancedFAN,0,0.39491303551433776
26503,EnhancedFAN,1,0.13174348903276623
26504,EnhancedFAN,2,0.1373220226274302
26505,EnhancedFAN,3,0.012246995585170728
26506,EnhancedFAN,4,0.18683767167669862
26507,EnhancedFAN,5,0.09307802998913828
26508,EnhancedFAN,6,0.09053234062638349
26509,EnhancedFAN,7,0.017997917717623158
26510,EnhancedFAN,8,0.054246219204847956
26511,EnhancedFAN,9,0.36414357384849383
26512,EnhancedFAN,10,0.5295671536213095
26513,EnhancedFAN,11,1.2088809645406184
26514,EnhancedFAN,12,0.12547294925456232
26515,EnhancedFAN,13,0.49449278929169393
26516,EnhancedFAN,14,0.4206667966362996
26517,EnhancedFAN,15,0.5936222786273642
26518,EnhancedFAN,16,0.11935095066656154
26519,EnhancedFAN,17,0.004219841127230062
26520,EnhancedFAN,18,0.5887829228555892
26521,EnhancedFAN,19,0.7489312881052159
26522,EnhancedFAN,20,0.17014865950805103
26523,EnhancedFAN,21,1.1700071893542336
26524,EnhancedFAN,22,1.0755412557292294
26525,EnhancedFAN,23,0.45946925799217975
26526,EnhancedFAN,0,0.3174107416852797
26527,EnhancedFAN,1,0.0177370427937098
26528,EnhancedFAN,2,0.15661360064919083
26529,EnhancedFAN,3,0.009481636103607971
26530,EnhancedFAN,4,0.12313696196591384
26531,EnhancedFAN,5,0.31683239519861706
26532,EnhancedFAN,6,0.13478286646509696
26533,EnhancedFAN,7,0.7132355068070166
26534,EnhancedFAN,8,0.30592878020472725
26535,EnhancedFAN,9,0.04363039818607195
26536,EnhancedFAN,10,0.4977093493849165
26537,EnhancedFAN,11,0.5887137328982458
26538,EnhancedFAN,12,0.1531979994922389
26539,EnhancedFAN,13,0.11262168760125146
26540,EnhancedFAN,14,0.46264337393784116
26541,EnhancedFAN,15,0.7990835860416434
26542,EnhancedFAN,16,0.29342426791391185
26543,EnhancedFAN,17,0.2789784256123231
26544,EnhancedFAN,18,0.35705877608182424
26545,EnhancedFAN,19,1.5012451548877421
26546,EnhancedFAN,20,0.16722445097187855
26547,EnhancedFAN,21,1.2891640763162857
26548,EnhancedFAN,22,0.19836726122110826
26549,EnhancedFAN,23,0.07798763632644867
26550,EnhancedFAN,0,0.054869128714884474
26551,EnhancedFAN,1,0.0256517235921786
26552,EnhancedFAN,2,0.08644842738145397
26553,EnhancedFAN,3,0.04738579239624929
26554,EnhancedFAN,4,0.049320072813911375
26555,EnhancedFAN,5,0.0526321289075814
26556,EnhancedFAN,6,0.1378558227485478
26557,EnhancedFAN,7,0.5538257896613266
26558,EnhancedFAN,8,0.2204476262947339
26559,EnhancedFAN,9,0.008298690392230634
26560,EnhancedFAN,10,0.18703847180714028
26561,EnhancedFAN,11,0.7500706569366793
26562,EnhancedFAN,12,0.9321933102066849
26563,EnhancedFAN,13,0.729496879196936
26564,EnhancedFAN,14,0.19840891911915437
26565,EnhancedFAN,15,0.062020108035031773
26566,EnhancedFAN,16,0.2543150443133617
26567,EnhancedFAN,17,0.228680698168097
26568,EnhancedFAN,18,1.3147975162756684
26569,EnhancedFAN,19,0.37416532339030173
26570,EnhancedFAN,20,0.9709094090496013
26571,EnhancedFAN,21,0.6335609921349559
26572,EnhancedFAN,22,0.2421365423882944
26573,EnhancedFAN,23,0.11806258755195487
26574,EnhancedFAN,0,0.09884318457044328
26575,EnhancedFAN,1,0.0880499243602133
26576,EnhancedFAN,2,0.04532731120770095
26577,EnhancedFAN,3,0.015120031271536272
26578,EnhancedFAN,4,0.6131910928924001
26579,EnhancedFAN,5,0.12258477493346254
26580,EnhancedFAN,6,0.06572420945903523
26581,EnhancedFAN,7,0.5775686593455913
26582,EnhancedFAN,8,0.4058888122222135
26583,EnhancedFAN,9,0.15269194798219177
26584,EnhancedFAN,10,0.5354404508266208
26585,EnhancedFAN,11,0.15238688317026794
26586,EnhancedFAN,12,0.16188061952065347
26587,EnhancedFAN,13,0.11580826360278995
26588,EnhancedFAN,14,0.5401175959939515
26589,EnhancedFAN,15,0.3857210057576077
26590,EnhancedFAN,16,0.07335153604906797
26591,EnhancedFAN,17,0.02663029773463843
26592,EnhancedFAN,18,0.4953409459615917
26593,EnhancedFAN,19,0.22220807893820682
26594,EnhancedFAN,20,0.17161795995814222
26595,EnhancedFAN,21,0.21691819219948627
26596,EnhancedFAN,22,0.18839860351097526
26597,EnhancedFAN,23,0.8569131440754548
26598,EnhancedFAN,0,7.889147678574737e-06
26599,EnhancedFAN,1,0.10818958575742521
26600,EnhancedFAN,2,0.028855890260838457
26601,EnhancedFAN,3,0.021828951796421747
26602,EnhancedFAN,4,0.004226984004182199
26603,EnhancedFAN,5,0.0647035376518511
26604,EnhancedFAN,6,0.06503687079910137
26605,EnhancedFAN,7,1.0596737810201966
26606,EnhancedFAN,8,0.291073248600632
26607,EnhancedFAN,9,1.4857739499344036
26608,EnhancedFAN,10,0.19560299449310925
26609,EnhancedFAN,11,0.6293296837584396
26610,EnhancedFAN,12,0.15211512068950783
26611,EnhancedFAN,13,0.48317559372651053
26612,EnhancedFAN,14,0.8586676765266028
26613,EnhancedFAN,15,0.7921593264334152
26614,EnhancedFAN,16,0.016327430675464938
26615,EnhancedFAN,17,0.5925533490903978
26616,EnhancedFAN,18,0.9076381781418343
26617,EnhancedFAN,19,1.7144811940183384
26618,EnhancedFAN,20,0.679164783320509
26619,EnhancedFAN,21,0.6017803469611627
26620,EnhancedFAN,22,0.31278093140402063
26621,EnhancedFAN,23,0.5559490931245298
26622,EnhancedFAN,0,0.007876940821735845
26623,EnhancedFAN,1,0.03287796964558409
26624,EnhancedFAN,2,0.06976757088574492
26625,EnhancedFAN,3,0.05320435863954065
26626,EnhancedFAN,4,0.06632891529385365
26627,EnhancedFAN,5,0.11257515229095794
26628,EnhancedFAN,6,0.03214480529886021
26629,EnhancedFAN,7,0.21608876559219414
26630,EnhancedFAN,8,0.031863254677947817
26631,EnhancedFAN,9,0.105353597082118
26632,EnhancedFAN,10,0.08372363304437402
26633,EnhancedFAN,11,0.33188359632191
26634,EnhancedFAN,12,0.5232523573237808
26635,EnhancedFAN,13,0.18374619188771835
26636,EnhancedFAN,14,0.04039723356918823
26637,EnhancedFAN,15,0.6060475229744643
26638,EnhancedFAN,16,0.039108583939927555
26639,EnhancedFAN,17,0.2995426217689906
26640,EnhancedFAN,18,0.21974280024621673
26641,EnhancedFAN,19,0.4893603656762351
26642,EnhancedFAN,20,1.0671514936558582
26643,EnhancedFAN,21,0.690080858370276
26644,EnhancedFAN,22,0.12710713555638897
26645,EnhancedFAN,23,0.10010987251832815
26646,EnhancedFAN,0,0.06483173630162864
26647,EnhancedFAN,1,0.06269974744653428
26648,EnhancedFAN,2,0.05852169747998026
26649,EnhancedFAN,3,0.012980206573815156
26650,EnhancedFAN,4,0.02974768377883341
26651,EnhancedFAN,5,0.09269988395108342
26652,EnhancedFAN,6,0.22425243428800623
26653,EnhancedFAN,7,0.9211512220142672
26654,EnhancedFAN,8,0.11086629893770739
26655,EnhancedFAN,9,0.8487117487291729
26656,EnhancedFAN,10,0.5021444629641743
26657,EnhancedFAN,11,0.4170132567197897
26658,EnhancedFAN,12,0.7057823411477469
26659,EnhancedFAN,13,0.4657193086410659
26660,EnhancedFAN,14,0.13110478790110935
26661,EnhancedFAN,15,0.4107665976048297
26662,EnhancedFAN,16,0.3840855001557474
26663,EnhancedFAN,17,0.2137481407640316
26664,EnhancedFAN,18,0.42657122565769356
26665,EnhancedFAN,19,0.4347477408710093
26666,EnhancedFAN,20,0.00018058418951516497
26667,EnhancedFAN,21,0.36649131490108267
26668,EnhancedFAN,22,0.026125765418570035
26669,EnhancedFAN,23,0.0680545064333955
26670,EnhancedFAN,0,0.012070609168491453
26671,EnhancedFAN,1,0.04977407194079497
26672,EnhancedFAN,2,0.04124377109813471
26673,EnhancedFAN,3,0.07313229237067498
26674,EnhancedFAN,4,0.02937374883987731
26675,EnhancedFAN,5,0.05759296356103061
26676,EnhancedFAN,6,0.5365506551315734
26677,EnhancedFAN,7,0.8141709146638496
26678,EnhancedFAN,8,0.5376623653042414
26679,EnhancedFAN,9,0.48586398071315484
26680,EnhancedFAN,10,0.4742088844240878
26681,EnhancedFAN,11,0.3574743922397867
26682,EnhancedFAN,12,0.2687202548391532
26683,EnhancedFAN,13,0.20783346551219617
26684,EnhancedFAN,14,0.13146379742553838
26685,EnhancedFAN,15,0.4080875390022648
26686,EnhancedFAN,16,0.5577301981440417
26687,EnhancedFAN,17,0.7426322301242552
26688,EnhancedFAN,18,0.2870995168979439
26689,EnhancedFAN,19,0.599769680404153
26690,EnhancedFAN,20,0.3803717371910902
26691,EnhancedFAN,21,0.006240209203681957
26692,EnhancedFAN,22,0.840393735255635
26693,EnhancedFAN,23,0.4719890688328856
26694,EnhancedFAN,0,0.17633332484767206
26695,EnhancedFAN,1,0.021836840944100322
26696,EnhancedFAN,2,0.05117268989208923
26697,EnhancedFAN,3,0.03773432639734353
26698,EnhancedFAN,4,0.04109739542566526
26699,EnhancedFAN,5,0.146567357436043
26700,EnhancedFAN,6,0.18744705502981984
26701,EnhancedFAN,7,0.5882108530387864
26702,EnhancedFAN,8,0.5032534745685906
26703,EnhancedFAN,9,1.4028954684876282
26704,EnhancedFAN,10,0.30509583546401053
26705,EnhancedFAN,11,0.916886231508093
26706,EnhancedFAN,12,1.4359755175848985
26707,EnhancedFAN,13,0.7905258597497897
26708,EnhancedFAN,14,0.19497596716781462
26709,EnhancedFAN,15,1.2599966180271935
26710,EnhancedFAN,16,0.24923501956390315
26711,EnhancedFAN,17,0.11970912729955485
26712,EnhancedFAN,18,1.9490773137089974
26713,EnhancedFAN,19,0.6679634729381179
26714,EnhancedFAN,20,0.874031101996601
26715,EnhancedFAN,21,1.5156309090695963
26716,EnhancedFAN,22,0.8266502136651241
26717,EnhancedFAN,23,0.21238704956926258
26718,EnhancedFAN,0,0.4683894086633489
26719,EnhancedFAN,1,0.10844942123282664
26720,EnhancedFAN,2,0.08628286189030676
26721,EnhancedFAN,3,0.04853179770667215
26722,EnhancedFAN,4,0.06372634944074018
26723,EnhancedFAN,5,0.05513458787325942
26724,EnhancedFAN,6,0.1350079004047504
26725,EnhancedFAN,7,0.7673651345371342
26726,EnhancedFAN,8,0.059725858602007076
26727,EnhancedFAN,9,0.27448834119831145
26728,EnhancedFAN,10,1.113017905505773
26729,EnhancedFAN,11,1.1726497339962594
26730,EnhancedFAN,12,0.5338412226441329
26731,EnhancedFAN,13,0.775177682856196
26732,EnhancedFAN,14,0.11519099110199016
26733,EnhancedFAN,15,0.10991778884450931
26734,EnhancedFAN,16,0.08124217626913766
26735,EnhancedFAN,17,0.4297961879597191
26736,EnhancedFAN,18,1.6470595784659445
26737,EnhancedFAN,19,0.29085315204140905
26738,EnhancedFAN,20,0.5612244775575723
26739,EnhancedFAN,21,0.013517947937206287
26740,EnhancedFAN,22,1.0075402409153984
26741,EnhancedFAN,23,0.33797727326953275
26742,EnhancedFAN,0,0.5589533025488811
26743,EnhancedFAN,1,0.06989166504652744
26744,EnhancedFAN,2,0.01890884774924395
26745,EnhancedFAN,3,0.07972250254501811
26746,EnhancedFAN,4,0.05476070623935536
26747,EnhancedFAN,5,0.15232851413845672
26748,EnhancedFAN,6,0.06167343863011365
26749,EnhancedFAN,7,0.6289327676789904
26750,EnhancedFAN,8,0.16315157187268925
26751,EnhancedFAN,9,0.12248168296312167
26752,EnhancedFAN,10,0.33946261520867393
26753,EnhancedFAN,11,0.1373145066151149
26754,EnhancedFAN,12,0.32108167404074917
26755,EnhancedFAN,13,0.9408297414076434
26756,EnhancedFAN,14,0.05276256636953802
26757,EnhancedFAN,15,0.08487870021361688
26758,EnhancedFAN,16,0.2638055290555823
26759,EnhancedFAN,17,0.24377807479258318
26760,EnhancedFAN,18,0.6158998957139155
26761,EnhancedFAN,19,0.030817569475168227
26762,EnhancedFAN,20,0.6537708962642861
26763,EnhancedFAN,21,0.6489053177385506
26764,EnhancedFAN,22,0.12749960732713705
26765,EnhancedFAN,23,0.050195848163815615
26766,EnhancedFAN,0,0.050173913134965886
26767,EnhancedFAN,1,0.2867905874697586
26768,EnhancedFAN,2,0.00912486539135815
26769,EnhancedFAN,3,0.032660538338955214
26770,EnhancedFAN,4,0.06767993183381682
26771,EnhancedFAN,5,0.5309679770691255
26772,EnhancedFAN,6,0.14049215068889742
26773,EnhancedFAN,7,0.0756206788026561
26774,EnhancedFAN,8,0.7019864350981391
26775,EnhancedFAN,9,1.1042897629630506
26776,EnhancedFAN,10,0.2816394271285628
26777,EnhancedFAN,11,0.12878308636636504
26778,EnhancedFAN,12,0.01016703246071371
26779,EnhancedFAN,13,0.1709156658995895
26780,EnhancedFAN,14,0.0026504337897039765
26781,EnhancedFAN,15,0.19200474357588138
26782,EnhancedFAN,16,0.41178572356550913
26783,EnhancedFAN,17,0.4007650773302113
26784,EnhancedFAN,18,0.5387838902695872
26785,EnhancedFAN,19,0.10859582355782216
26786,EnhancedFAN,20,0.08611910877092344
26787,EnhancedFAN,21,0.13266561312528236
26788,EnhancedFAN,22,0.8529468217749785
26789,EnhancedFAN,23,0.44272321608115006
26790,EnhancedFAN,0,0.020219032619465116
26791,EnhancedFAN,1,0.19601568220478371
26792,EnhancedFAN,2,0.07507568795220898
26793,EnhancedFAN,3,0.05675324907872492
26794,EnhancedFAN,4,0.010222363104567922
26795,EnhancedFAN,5,0.10440519359902378
26796,EnhancedFAN,6,0.27298572509079433
26797,EnhancedFAN,7,0.36381923926031456
26798,EnhancedFAN,8,0.4264708522449987
26799,EnhancedFAN,9,0.001034704362092187
26800,EnhancedFAN,10,0.08333554561414291
26801,EnhancedFAN,11,0.07505383288093714
26802,EnhancedFAN,12,0.5913812243045522
26803,EnhancedFAN,13,0.027328007558728995
26804,EnhancedFAN,14,0.10916813324735908
26805,EnhancedFAN,15,0.3205826354765904
26806,EnhancedFAN,16,0.4168716984913843
26807,EnhancedFAN,17,0.6668831927566661
26808,EnhancedFAN,18,0.2490192940189344
26809,EnhancedFAN,19,0.3224559315833331
26810,EnhancedFAN,20,0.8878391893312039
26811,EnhancedFAN,21,0.5069923975177364
26812,EnhancedFAN,22,0.217377838330304
26813,EnhancedFAN,23,0.236301561520589
26814,EnhancedFAN,0,1.0456179584569694
26815,EnhancedFAN,1,0.6035233155476183
26816,EnhancedFAN,2,0.11484957224468251
26817,EnhancedFAN,3,0.01364726599307342
26818,EnhancedFAN,4,0.03170984273862998
26819,EnhancedFAN,5,0.10681095720058686
26820,EnhancedFAN,6,0.0965107154152186
26821,EnhancedFAN,7,1.3617076676939694
26822,EnhancedFAN,8,0.3426279224945119
26823,EnhancedFAN,9,0.33720118836134594
26824,EnhancedFAN,10,1.0704347916740373
26825,EnhancedFAN,11,0.25702615570171405
26826,EnhancedFAN,12,0.6803081766833892
26827,EnhancedFAN,13,0.09187610767929044
26828,EnhancedFAN,14,0.8691824744773644
26829,EnhancedFAN,15,0.40981808751163173
26830,EnhancedFAN,16,0.23252335274820624
26831,EnhancedFAN,17,0.8472050148063976
26832,EnhancedFAN,18,0.2822519554797456
26833,EnhancedFAN,19,0.9888795015301417
26834,EnhancedFAN,20,0.7355207498475524
26835,EnhancedFAN,21,1.3705992168732375
26836,EnhancedFAN,22,0.6145462672264099
26837,EnhancedFAN,23,1.1624523176559722
26838,EnhancedFAN,0,0.6669947568986903
26839,EnhancedFAN,1,0.18570358004537146
26840,EnhancedFAN,2,0.8209699740314684
26841,EnhancedFAN,3,0.2549038519164566
26842,EnhancedFAN,4,0.5372292617576957
26843,EnhancedFAN,5,0.1561248466284798
26844,EnhancedFAN,6,0.1609316829870403
26845,EnhancedFAN,7,0.40278256693386183
26846,EnhancedFAN,8,0.253727196201201
26847,EnhancedFAN,9,0.19167468952221345
26848,EnhancedFAN,10,0.25826979941757977
26849,EnhancedFAN,11,0.23379713026799154
26850,EnhancedFAN,12,0.9703338744044252
26851,EnhancedFAN,13,0.7853539903959375
26852,EnhancedFAN,14,1.182434089489508
26853,EnhancedFAN,15,0.7713090154107682
26854,EnhancedFAN,16,0.23937657004853752
26855,EnhancedFAN,17,0.468300339253219
26856,EnhancedFAN,18,0.42935470885689675
26857,EnhancedFAN,19,0.09791551675253096
26858,EnhancedFAN,20,1.0231435624398275
26859,EnhancedFAN,21,0.8780724844732593
26860,EnhancedFAN,22,1.4898356349726982
26861,EnhancedFAN,23,0.0551964217334433
26862,EnhancedFAN,0,0.06621601519396647
26863,EnhancedFAN,1,0.11211955401251783
26864,EnhancedFAN,2,0.03653789450783973
26865,EnhancedFAN,3,0.03972399076391153
26866,EnhancedFAN,4,0.05904350063285857
26867,EnhancedFAN,5,0.10015965943678651
26868,EnhancedFAN,6,0.30886098449868227
26869,EnhancedFAN,7,0.5503598418828717
26870,EnhancedFAN,8,0.3277995231618247
26871,EnhancedFAN,9,0.35720941282687857
26872,EnhancedFAN,10,0.10301987525817435
26873,EnhancedFAN,11,0.7130765777948288
26874,EnhancedFAN,12,0.29054819383958896
26875,EnhancedFAN,13,0.0980189285531834
26876,EnhancedFAN,14,0.05271197987530141
26877,EnhancedFAN,15,0.05361848558761617
26878,EnhancedFAN,16,0.09320905380666555
26879,EnhancedFAN,17,0.18214965227878432
26880,EnhancedFAN,18,0.167951798404816
26881,EnhancedFAN,19,0.49232841761758084
26882,EnhancedFAN,20,0.8430661836153206
26883,EnhancedFAN,21,0.858211948317099
26884,EnhancedFAN,22,0.3141839736746215
26885,EnhancedFAN,23,0.37786621318492897
26886,EnhancedFAN,0,0.18380080291337209
26887,EnhancedFAN,1,0.1560327354988268
26888,EnhancedFAN,2,0.7165692114148824
26889,EnhancedFAN,3,0.133685072242536
26890,EnhancedFAN,4,0.1255172457526771
26891,EnhancedFAN,5,0.1362042156894533
26892,EnhancedFAN,6,0.44150804746590944
26893,EnhancedFAN,7,0.5025487851142691
26894,EnhancedFAN,8,0.7958209170785423
26895,EnhancedFAN,9,0.049947992998824686
26896,EnhancedFAN,10,0.873675690563174
26897,EnhancedFAN,11,2.382861032716711
26898,EnhancedFAN,12,1.0196737150636708
26899,EnhancedFAN,13,0.4565513727677868
26900,EnhancedFAN,14,0.19324723103021169
26901,EnhancedFAN,15,0.14771069749387167
26902,EnhancedFAN,16,0.1436914965819276
26903,EnhancedFAN,17,0.062381996032262466
26904,EnhancedFAN,18,0.5608794872617884
26905,EnhancedFAN,19,0.48401360244715597
26906,EnhancedFAN,20,0.4125515039408538
26907,EnhancedFAN,21,0.21394670208229405
26908,EnhancedFAN,22,0.08453824084724293
26909,EnhancedFAN,23,0.256158039829675
26910,EnhancedFAN,0,0.3359785970176309
26911,EnhancedFAN,1,0.21378963874692214
26912,EnhancedFAN,2,0.48540864895997415
26913,EnhancedFAN,3,0.06882481773815019
26914,EnhancedFAN,4,0.06540140739109745
26915,EnhancedFAN,5,0.12904316171450003
26916,EnhancedFAN,6,0.3830074587864748
26917,EnhancedFAN,7,0.5677387780064689
26918,EnhancedFAN,8,0.07902676500784689
26919,EnhancedFAN,9,0.20546861353795265
26920,EnhancedFAN,10,0.36689446100847034
26921,EnhancedFAN,11,0.8752539198867866
26922,EnhancedFAN,12,1.4544050996126665
26923,EnhancedFAN,13,0.18126044405580566
26924,EnhancedFAN,14,0.21851851646710452
26925,EnhancedFAN,15,0.14163109641151161
26926,EnhancedFAN,16,0.06407858922358001
26927,EnhancedFAN,17,0.4141427263708628
26928,EnhancedFAN,18,0.4447311907330397
26929,EnhancedFAN,19,0.19502884577928192
26930,EnhancedFAN,20,0.08512227431662844
26931,EnhancedFAN,21,0.5762543166813232
26932,EnhancedFAN,22,0.39477518865016936
26933,EnhancedFAN,23,0.27161194729367755
26934,EnhancedFAN,0,1.5732003117976952
26935,EnhancedFAN,1,0.8075923782958689
26936,EnhancedFAN,2,0.08192245534126263
26937,EnhancedFAN,3,0.06379783151531482
26938,EnhancedFAN,4,0.005008276149624624
26939,EnhancedFAN,5,0.07946082804532661
26940,EnhancedFAN,6,0.4738573909119743
26941,EnhancedFAN,7,0.7280402920017194
26942,EnhancedFAN,8,0.5083011164990303
26943,EnhancedFAN,9,0.27799032319183925
26944,EnhancedFAN,10,0.1289629109588908
26945,EnhancedFAN,11,0.8836322480265293
26946,EnhancedFAN,12,0.06654496066913373
26947,EnhancedFAN,13,0.02052617632841225
26948,EnhancedFAN,14,0.8274069055291232
26949,EnhancedFAN,15,1.1143201978967496
26950,EnhancedFAN,16,0.20154517515171588
26951,EnhancedFAN,17,0.4747091523360054
26952,EnhancedFAN,18,0.7222791886043574
26953,EnhancedFAN,19,0.43821017051604017
26954,EnhancedFAN,20,1.57556790898211
26955,EnhancedFAN,21,0.4860498021240174
26956,EnhancedFAN,22,0.28736588224220105
26957,EnhancedFAN,23,0.3879893356091546
26958,EnhancedFAN,0,0.4362648726104671
26959,EnhancedFAN,1,0.03741263040923237
26960,EnhancedFAN,2,0.040990838626952075
26961,EnhancedFAN,3,0.10964710579104964
26962,EnhancedFAN,4,0.1241369114341786
26963,EnhancedFAN,5,0.13385815374599863
26964,EnhancedFAN,6,0.3901115296609655
26965,EnhancedFAN,7,0.9480422880627152
26966,EnhancedFAN,8,0.4751716802711905
26967,EnhancedFAN,9,0.4357675997761522
26968,EnhancedFAN,10,0.9542417455542331
26969,EnhancedFAN,11,0.06047575407189065
26970,EnhancedFAN,12,0.25612309170503456
26971,EnhancedFAN,13,0.46485422095406415
26972,EnhancedFAN,14,0.11604267256844358
26973,EnhancedFAN,15,0.6215815212789205
26974,EnhancedFAN,16,0.6909238777657982
26975,EnhancedFAN,17,0.267037467656273
26976,EnhancedFAN,18,0.07863401005401083
26977,EnhancedFAN,19,0.6720703606604086
26978,EnhancedFAN,20,0.3907063607349228
26979,EnhancedFAN,21,0.35351713179813005
26980,EnhancedFAN,22,0.42176173737280187
26981,EnhancedFAN,23,0.6837311339375007
26982,EnhancedFAN,0,0.9609181233449442
26983,EnhancedFAN,1,0.0411030057823758
